timestep,edge_id,length,geometry,lane_id,sampled_seconds,speed,occupancy,density,flow
2400.0,G8G9,229.2,"LINESTRING (2003.1999999999998 2210.4, 2003.1999999999998 2439.6)",G8G9_1,427.89,6.43,2.87,6.22,143.98056
2400.0,G8H8,279.2,"LINESTRING (2010.4 2196.8, 2289.6 2196.8)",G8H8_0,239.93,8.0,1.4,2.86,82.368
2400.0,G8H8,279.2,"LINESTRING (2010.4 2196.8, 2289.6 2196.8)",G8H8_1,191.48,9.25,1.11,2.29,76.257
2400.0,G9F9,279.2,"LINESTRING (1989.6 2453.2, 1710.4 2453.2)",G9F9_0,433.79,9.16,2.54,5.18,170.81568
2400.0,G9F9,279.2,"LINESTRING (1989.6 2453.2, 1710.4 2453.2)",G9F9_1,303.53,8.57,1.7,3.62,111.68424
2400.0,G9G10,229.2,"LINESTRING (2003.1999999999998 2460.4, 2003.1999999999998 2689.6)",G9G10_0,270.38,9.3,1.92,3.93,131.57640000000004
2400.0,G9G10,229.2,"LINESTRING (2003.1999999999998 2460.4, 2003.1999999999998 2689.6)",G9G10_1,215.43,8.62,1.47,3.13,97.13015999999999
2400.0,G9G8,229.2,"LINESTRING (1996.8000000000002 2439.6, 1996.8000000000002 2210.4)",G9G8_0,821.43,7.88,5.85,11.95,338.9976
2400.0,G9G8,229.2,"LINESTRING (1996.8000000000002 2439.6, 1996.8000000000002 2210.4)",G9G8_1,359.75,7.4,2.51,5.23,139.3272
2400.0,G9H9,279.2,"LINESTRING (2010.4 2446.8, 2289.6 2446.8)",G9H9_0,440.49,10.14,2.58,5.26,192.01104
2400.0,G9H9,279.2,"LINESTRING (2010.4 2446.8, 2289.6 2446.8)",G9H9_1,264.51,8.05,1.53,3.16,91.57680000000002
2400.0,H0G0,279.2,"LINESTRING (2289.6 203.2, 2010.4 203.2)",H0G0_0,504.49,9.17,2.96,6.02,198.73224
2400.0,H0G0,279.2,"LINESTRING (2289.6 203.2, 2010.4 203.2)",H0G0_1,57.95,7.8,0.33,0.69,19.375199999999996
2400.0,H0H1,229.2,"LINESTRING (2303.2 210.4, 2303.2 439.6)",H0H1_0,92.36,9.56,0.65,1.34,46.11744000000001
2400.0,H0H1,229.2,"LINESTRING (2303.2 210.4, 2303.2 439.6)",H0H1_1,151.27,9.89,1.06,2.2,78.32880000000002
2400.0,H0I0,279.2,"LINESTRING (2310.4 196.8, 2589.6 196.8)",H0I0_0,120.6,9.63,0.7,1.44,49.92192000000001
2400.0,H0I0,279.2,"LINESTRING (2310.4 196.8, 2589.6 196.8)",H0I0_1,194.6,11.43,1.14,2.32,95.46336
2400.0,H0bottom7,189.6,"LINESTRING (2296.8 189.6, 2296.8 0)",H0bottom7_0,31.26,12.16,0.27,0.55,24.076800000000002
2400.0,H0bottom7,189.6,"LINESTRING (2296.8 189.6, 2296.8 0)",H0bottom7_1,17.05,11.41,0.14,0.3,12.322799999999999
2400.0,H10G10,279.2,"LINESTRING (2289.6 2703.2, 2010.4 2703.2)",H10G10_0,316.88,9.18,1.86,3.78,124.92144
2400.0,H10G10,279.2,"LINESTRING (2289.6 2703.2, 2010.4 2703.2)",H10G10_1,269.17,9.9,1.55,3.21,114.4044
2400.0,H10H11,229.2,"LINESTRING (2303.2 2710.4, 2303.2 2939.6)",H10H11_0,160.21,9.53,1.14,2.33,79.93764
2400.0,H10H11,229.2,"LINESTRING (2303.2 2710.4, 2303.2 2939.6)",H10H11_1,241.46,10.67,1.72,3.51,134.82611999999997
2400.0,H10H9,229.2,"LINESTRING (2296.8 2689.6, 2296.8 2460.4)",H10H9_0,268.6,8.9,1.91,3.91,125.2764
2400.0,H10H9,229.2,"LINESTRING (2296.8 2689.6, 2296.8 2460.4)",H10H9_1,152.59,8.6,1.08,2.22,68.7312
2400.0,H10I10,279.2,"LINESTRING (2310.4 2696.8, 2589.6 2696.8)",H10I10_0,271.34,9.38,1.59,3.24,109.40832
2400.0,H10I10,279.2,"LINESTRING (2310.4 2696.8, 2589.6 2696.8)",H10I10_1,55.26,8.35,0.32,0.66,19.8396
2400.0,H11G11,279.2,"LINESTRING (2289.6 2953.2, 2010.4 2953.2)",H11G11_0,65.94,13.82,0.38,0.79,39.304080000000006
2400.0,H11G11,279.2,"LINESTRING (2289.6 2953.2, 2010.4 2953.2)",H11G11_1,178.77,12.31,1.03,2.13,94.39308
2400.0,H11H10,229.2,"LINESTRING (2296.8 2939.6, 2296.8 2710.4)",H11H10_0,193.5,9.94,1.37,2.81,100.55304
2400.0,H11H10,229.2,"LINESTRING (2296.8 2939.6, 2296.8 2710.4)",H11H10_1,57.2,10.65,0.41,0.83,31.822200000000002
2400.0,H11I11,279.2,"LINESTRING (2310.4 2946.8, 2589.6 2946.8)",H11I11_0,232.7,8.28,1.36,2.78,82.86623999999999
2400.0,H11I11,279.2,"LINESTRING (2310.4 2946.8, 2589.6 2946.8)",H11I11_1,103.19,10.83,0.6,1.23,47.955239999999996
2400.0,H11top7,189.6,"LINESTRING (2303.2 2960.4, 2303.2 3150)",H11top7_0,16.87,11.3,0.15,0.3,12.204000000000002
2400.0,H11top7,189.6,"LINESTRING (2303.2 2960.4, 2303.2 3150)",H11top7_1,0.0,0.0,0.0,0.0,0.0
2400.0,H1G1,279.2,"LINESTRING (2289.6 453.20000000000005, 2010.4 453.20000000000005)",H1G1_0,463.01,9.24,2.71,5.53,183.94992000000002
2400.0,H1G1,279.2,"LINESTRING (2289.6 453.20000000000005, 2010.4 453.20000000000005)",H1G1_1,58.99,13.85,0.35,0.7,34.901999999999994
2400.0,H1H0,229.2,"LINESTRING (2296.8 439.6, 2296.8 210.4)",H1H0_0,252.04,10.77,1.78,3.67,142.29324
2400.0,H1H0,229.2,"LINESTRING (2296.8 439.6, 2296.8 210.4)",H1H0_1,130.78,11.89,0.91,1.9,81.3276
2400.0,H1H2,229.2,"LINESTRING (2303.2 460.4, 2303.2 689.6)",H1H2_0,286.78,8.87,2.03,4.17,133.15644
2400.0,H1H2,229.2,"LINESTRING (2303.2 460.4, 2303.2 689.6)",H1H2_1,170.62,8.91,1.21,2.48,79.54848
2400.0,H1I1,279.2,"LINESTRING (2310.4 446.79999999999995, 2589.6 446.79999999999995)",H1I1_0,128.22,12.49,0.75,1.53,68.79492
2400.0,H1I1,279.2,"LINESTRING (2310.4 446.79999999999995, 2589.6 446.79999999999995)",H1I1_1,198.41,10.96,1.16,2.37,93.51072
2400.0,H2G2,279.2,"LINESTRING (2289.6 703.2, 2010.4 703.2)",H2G2_0,396.66,9.89,2.32,4.74,168.76296000000005
2400.0,H2G2,279.2,"LINESTRING (2289.6 703.2, 2010.4 703.2)",H2G2_1,161.95,9.96,0.94,1.93,69.20208
2400.0,H2H1,229.2,"LINESTRING (2296.8 689.6, 2296.8 460.4)",H2H1_0,514.39,8.12,3.67,7.48,218.65536
2400.0,H2H1,229.2,"LINESTRING (2296.8 689.6, 2296.8 460.4)",H2H1_1,249.07,7.84,1.77,3.62,102.17088
2400.0,H2H3,229.2,"LINESTRING (2303.2 710.4, 2303.2 939.6)",H2H3_0,333.99,10.23,2.37,4.86,178.98408000000003
2400.0,H2H3,229.2,"LINESTRING (2303.2 710.4, 2303.2 939.6)",H2H3_1,344.1,9.99,2.41,5.0,179.82
2400.0,H2I2,279.2,"LINESTRING (2310.4 696.8, 2589.6 696.8)",H2I2_0,69.19,11.48,0.4,0.83,34.30224
2400.0,H2I2,279.2,"LINESTRING (2310.4 696.8, 2589.6 696.8)",H2I2_1,167.06,10.77,0.97,1.99,77.15628
2400.0,H3G3,279.2,"LINESTRING (2289.6 953.2, 2010.4 953.2)",H3G3_0,507.13,9.5,2.97,6.05,206.91000000000003
2400.0,H3G3,279.2,"LINESTRING (2289.6 953.2, 2010.4 953.2)",H3G3_1,203.63,9.04,1.18,2.43,79.08192
2400.0,H3H2,229.2,"LINESTRING (2296.8 939.6, 2296.8 710.4)",H3H2_0,446.83,10.41,3.16,6.5,243.594
2400.0,H3H2,229.2,"LINESTRING (2296.8 939.6, 2296.8 710.4)",H3H2_1,222.07,7.81,1.57,3.23,90.81468
2400.0,H3H4,229.2,"LINESTRING (2303.2 960.4, 2303.2 1189.6)",H3H4_0,593.53,8.06,4.24,8.63,250.40808000000004
2400.0,H3H4,229.2,"LINESTRING (2303.2 960.4, 2303.2 1189.6)",H3H4_1,577.48,7.82,4.09,8.4,236.47680000000003
2400.0,H3I3,279.2,"LINESTRING (2310.4 946.8, 2589.6 946.8)",H3I3_0,124.24,6.42,0.72,1.48,34.205760000000005
2400.0,H3I3,279.2,"LINESTRING (2310.4 946.8, 2589.6 946.8)",H3I3_1,202.67,12.37,1.17,2.42,107.76744
2400.0,H4G4,279.2,"LINESTRING (2289.6 1203.1999999999998, 2010.4 1203.1999999999998)",H4G4_0,364.63,10.33,2.14,4.35,161.7678
2400.0,H4G4,279.2,"LINESTRING (2289.6 1203.1999999999998, 2010.4 1203.1999999999998)",H4G4_1,192.02,9.89,1.1,2.29,81.53316000000001
2400.0,H4H3,229.2,"LINESTRING (2296.8 1189.6, 2296.8 960.4)",H4H3_0,545.82,8.88,3.87,7.94,253.82592000000005
2400.0,H4H3,229.2,"LINESTRING (2296.8 1189.6, 2296.8 960.4)",H4H3_1,314.17,6.52,2.2,4.57,107.26704
2400.0,H4H5,229.2,"LINESTRING (2303.2 1210.4, 2303.2 1439.6)",H4H5_0,629.16,7.39,4.49,9.15,243.4266
2400.0,H4H5,229.2,"LINESTRING (2303.2 1210.4, 2303.2 1439.6)",H4H5_1,679.39,8.29,4.74,9.88,294.85872
2400.0,H4I4,279.2,"LINESTRING (2310.4 1196.8000000000002, 2589.6 1196.8000000000002)",H4I4_0,211.16,8.43,1.24,2.52,76.47695999999999
2400.0,H4I4,279.2,"LINESTRING (2310.4 1196.8000000000002, 2589.6 1196.8000000000002)",H4I4_1,70.99,10.77,0.42,0.85,32.956199999999995
2400.0,H5G5,279.2,"LINESTRING (2289.6 1453.1999999999998, 2010.4 1453.1999999999998)",H5G5_0,545.48,10.32,3.19,6.51,241.85952
2400.0,H5G5,279.2,"LINESTRING (2289.6 1453.1999999999998, 2010.4 1453.1999999999998)",H5G5_1,248.08,11.56,1.43,2.96,123.18336
2400.0,H5H4,229.2,"LINESTRING (2296.8 1439.6, 2296.8 1210.4)",H5H4_0,350.23,9.29,2.48,5.09,170.22995999999998
2400.0,H5H4,229.2,"LINESTRING (2296.8 1439.6, 2296.8 1210.4)",H5H4_1,139.43,10.82,0.98,2.03,79.07256000000001
2400.0,H5H6,229.2,"LINESTRING (2303.2 1460.4, 2303.2 1689.6)",H5H6_0,484.39,8.7,3.44,7.04,220.4928
2400.0,H5H6,229.2,"LINESTRING (2303.2 1460.4, 2303.2 1689.6)",H5H6_1,475.86,8.29,3.36,6.92,206.52048
2400.0,H5I5,279.2,"LINESTRING (2310.4 1446.8000000000002, 2589.6 1446.8000000000002)",H5I5_0,197.21,11.1,1.16,2.35,93.906
2400.0,H5I5,279.2,"LINESTRING (2310.4 1446.8000000000002, 2589.6 1446.8000000000002)",H5I5_1,114.93,11.07,0.67,1.37,54.597240000000006
2400.0,H6G6,279.2,"LINESTRING (2289.6 1703.1999999999998, 2010.4 1703.1999999999998)",H6G6_0,514.34,8.61,3.01,6.14,190.31544
2400.0,H6G6,279.2,"LINESTRING (2289.6 1703.1999999999998, 2010.4 1703.1999999999998)",H6G6_1,312.02,9.36,1.76,3.73,125.68607999999999
2400.0,H6H5,229.2,"LINESTRING (2296.8 1689.6, 2296.8 1460.4)",H6H5_0,566.72,8.83,4.03,8.24,261.93312000000003
2400.0,H6H5,229.2,"LINESTRING (2296.8 1689.6, 2296.8 1460.4)",H6H5_1,165.78,7.31,1.16,2.41,63.42156
2400.0,H6H7,229.2,"LINESTRING (2303.2 1710.4, 2303.2 1939.6)",H6H7_0,462.72,7.6,3.29,6.73,184.1328
2400.0,H6H7,229.2,"LINESTRING (2303.2 1710.4, 2303.2 1939.6)",H6H7_1,659.63,7.65,4.55,9.59,264.1086
2400.0,H6I6,279.2,"LINESTRING (2310.4 1696.8000000000002, 2589.6 1696.8000000000002)",H6I6_0,206.51,8.39,1.2,2.47,74.60388000000002
2400.0,H6I6,279.2,"LINESTRING (2310.4 1696.8000000000002, 2589.6 1696.8000000000002)",H6I6_1,236.75,9.23,1.39,2.83,94.03524
2400.0,H7G7,279.2,"LINESTRING (2289.6 1953.1999999999998, 2010.4 1953.1999999999998)",H7G7_0,352.76,10.06,2.07,4.21,152.46936
2400.0,H7G7,279.2,"LINESTRING (2289.6 1953.1999999999998, 2010.4 1953.1999999999998)",H7G7_1,346.22,10.17,2.0,4.13,151.20756
2400.0,H7H6,229.2,"LINESTRING (2296.8 1939.6, 2296.8 1710.4)",H7H6_0,485.43,8.16,3.45,7.06,207.39455999999998
2400.0,H7H6,229.2,"LINESTRING (2296.8 1939.6, 2296.8 1710.4)",H7H6_1,175.33,8.43,1.25,2.55,77.38739999999999
2400.0,H7H8,229.2,"LINESTRING (2303.2 1960.4, 2303.2 2189.6)",H7H8_0,367.9,8.54,2.62,5.35,164.48039999999997
2400.0,H7H8,229.2,"LINESTRING (2303.2 1960.4, 2303.2 2189.6)",H7H8_1,387.88,8.62,2.68,5.64,175.02047999999996
2400.0,H7I7,279.2,"LINESTRING (2310.4 1946.8000000000002, 2589.6 1946.8000000000002)",H7I7_0,190.41,10.53,1.11,2.27,86.05116000000001
2400.0,H7I7,279.2,"LINESTRING (2310.4 1946.8000000000002, 2589.6 1946.8000000000002)",H7I7_1,204.31,7.77,1.19,2.44,68.25168
2400.0,H8G8,279.2,"LINESTRING (2289.6 2203.2, 2010.4 2203.2)",H8G8_0,253.51,10.01,1.49,3.03,109.18908
2400.0,H8G8,279.2,"LINESTRING (2289.6 2203.2, 2010.4 2203.2)",H8G8_1,247.22,10.34,1.42,2.95,109.81080000000001
2400.0,H8H7,229.2,"LINESTRING (2296.8 2189.6, 2296.8 1960.4)",H8H7_0,486.23,7.83,3.47,7.07,199.28916000000004
2400.0,H8H7,229.2,"LINESTRING (2296.8 2189.6, 2296.8 1960.4)",H8H7_1,161.41,8.47,1.14,2.35,71.65620000000001
2400.0,H8H9,229.2,"LINESTRING (2303.2 2210.4, 2303.2 2439.6)",H8H9_0,275.3,10.18,1.95,4.0,146.592
2400.0,H8H9,229.2,"LINESTRING (2303.2 2210.4, 2303.2 2439.6)",H8H9_1,366.25,7.93,2.61,5.33,152.16083999999998
2400.0,H8I8,279.2,"LINESTRING (2310.4 2196.8, 2589.6 2196.8)",H8I8_0,218.5,8.47,1.28,2.61,79.58412000000001
2400.0,H8I8,279.2,"LINESTRING (2310.4 2196.8, 2589.6 2196.8)",H8I8_1,52.12,10.63,0.3,0.62,23.72616
2400.0,H9G9,279.2,"LINESTRING (2289.6 2453.2, 2010.4 2453.2)",H9G9_0,336.84,8.76,1.97,4.02,126.77471999999999
2400.0,H9G9,279.2,"LINESTRING (2289.6 2453.2, 2010.4 2453.2)",H9G9_1,405.24,9.08,2.34,4.84,158.20992
2400.0,H9H10,229.2,"LINESTRING (2303.2 2460.4, 2303.2 2689.6)",H9H10_0,290.54,9.71,2.05,4.23,147.86388000000002
2400.0,H9H10,229.2,"LINESTRING (2303.2 2460.4, 2303.2 2689.6)",H9H10_1,270.4,9.42,1.92,3.93,133.27416
2400.0,H9H8,229.2,"LINESTRING (2296.8 2439.6, 2296.8 2210.4)",H9H8_0,409.35,9.92,2.91,5.95,212.48640000000003
2400.0,H9H8,229.2,"LINESTRING (2296.8 2439.6, 2296.8 2210.4)",H9H8_1,156.36,7.18,1.11,2.27,58.67496
2400.0,H9I9,279.2,"LINESTRING (2310.4 2446.8, 2589.6 2446.8)",H9I9_0,272.6,8.19,1.6,3.25,95.823
2400.0,H9I9,279.2,"LINESTRING (2310.4 2446.8, 2589.6 2446.8)",H9I9_1,117.57,9.54,0.67,1.4,48.0816
2400.0,I0H0,279.2,"LINESTRING (2589.6 203.2, 2310.4 203.2)",I0H0_0,137.92,11.76,0.81,1.65,69.8544
2400.0,I0H0,279.2,"LINESTRING (2589.6 203.2, 2310.4 203.2)",I0H0_1,5.13,12.52,0.03,0.06,2.70432
2400.0,I0I1,229.2,"LINESTRING (2603.2 210.4, 2603.2 439.6)",I0I1_0,122.11,8.41,0.87,1.78,53.89128
2400.0,I0I1,229.2,"LINESTRING (2603.2 210.4, 2603.2 439.6)",I0I1_1,184.53,9.15,1.29,2.68,88.27920000000002
2400.0,I0bottom8,189.6,"LINESTRING (2596.8 189.6, 2596.8 0)",I0bottom8_0,0.0,0.0,0.0,0.0,0.0
2400.0,I0bottom8,189.6,"LINESTRING (2596.8 189.6, 2596.8 0)",I0bottom8_1,0.0,0.0,0.0,0.0,0.0
2400.0,I0right0,189.6,"LINESTRING (2610.4 196.8, 2800 196.8)",I0right0_0,41.99,13.61,0.36,0.74,36.25704
2400.0,I0right0,189.6,"LINESTRING (2610.4 196.8, 2800 196.8)",I0right0_1,14.11,13.62,0.12,0.25,12.258
2400.0,I10H10,279.2,"LINESTRING (2589.6 2703.2, 2310.4 2703.2)",I10H10_0,175.34,8.47,1.04,2.09,63.728280000000005
2400.0,I10H10,279.2,"LINESTRING (2589.6 2703.2, 2310.4 2703.2)",I10H10_1,223.19,10.54,1.27,2.66,100.93104
2400.0,I10I11,229.2,"LINESTRING (2603.2 2710.4, 2603.2 2939.6)",I10I11_0,105.05,10.12,0.75,1.53,55.740959999999994
2400.0,I10I11,229.2,"LINESTRING (2603.2 2710.4, 2603.2 2939.6)",I10I11_1,109.46,9.56,0.77,1.59,54.72144000000001
2400.0,I10I9,229.2,"LINESTRING (2596.8 2689.6, 2596.8 2460.4)",I10I9_0,291.04,9.28,2.06,4.23,141.31584
2400.0,I10I9,229.2,"LINESTRING (2596.8 2689.6, 2596.8 2460.4)",I10I9_1,19.48,5.22,0.13,0.28,5.26176
2400.0,I10right10,189.6,"LINESTRING (2610.4 2696.8, 2800 2696.8)",I10right10_0,14.62,13.08,0.13,0.26,12.242880000000001
2400.0,I10right10,189.6,"LINESTRING (2610.4 2696.8, 2800 2696.8)",I10right10_1,0.0,0.0,0.0,0.0,0.0
2400.0,I11H11,279.2,"LINESTRING (2589.6 2953.2, 2310.4 2953.2)",I11H11_0,73.49,11.15,0.43,0.88,35.3232
2400.0,I11H11,279.2,"LINESTRING (2589.6 2953.2, 2310.4 2953.2)",I11H11_1,169.34,8.56,0.96,2.02,62.24832000000001
2400.0,I11I10,229.2,"LINESTRING (2596.8 2939.6, 2596.8 2710.4)",I11I10_0,180.8,10.38,1.28,2.63,98.27784
2400.0,I11I10,229.2,"LINESTRING (2596.8 2939.6, 2596.8 2710.4)",I11I10_1,9.78,12.93,0.07,0.14,6.516720000000001
2400.0,I11right11,189.6,"LINESTRING (2610.4 2946.8, 2800 2946.8)",I11right11_0,16.0,11.87,0.14,0.28,11.964960000000001
2400.0,I11right11,189.6,"LINESTRING (2610.4 2946.8, 2800 2946.8)",I11right11_1,3.14,14.31,0.03,0.06,3.0909600000000004
2400.0,I11top8,189.6,"LINESTRING (2603.2 2960.4, 2603.2 3150)",I11top8_0,30.54,12.52,0.26,0.54,24.338880000000003
2400.0,I11top8,189.6,"LINESTRING (2603.2 2960.4, 2603.2 3150)",I11top8_1,59.99,12.83,0.51,1.05,48.497400000000006
2400.0,I1H1,279.2,"LINESTRING (2589.6 453.20000000000005, 2310.4 453.20000000000005)",I1H1_0,400.09,10.4,2.33,4.78,178.96320000000003
2400.0,I1H1,279.2,"LINESTRING (2589.6 453.20000000000005, 2310.4 453.20000000000005)",I1H1_1,173.94,13.44,1.02,2.08,100.63872
2400.0,I1I0,229.2,"LINESTRING (2596.8 439.6, 2596.8 210.4)",I1I0_0,103.67,11.03,0.74,1.51,59.95908
2400.0,I1I0,229.2,"LINESTRING (2596.8 439.6, 2596.8 210.4)",I1I0_1,51.89,5.69,0.37,0.75,15.363000000000001
2400.0,I1I2,229.2,"LINESTRING (2603.2 460.4, 2603.2 689.6)",I1I2_0,160.94,7.19,1.15,2.34,60.56856
2400.0,I1I2,229.2,"LINESTRING (2603.2 460.4, 2603.2 689.6)",I1I2_1,145.26,11.91,1.02,2.11,90.46836
2400.0,I1right1,189.6,"LINESTRING (2610.4 446.79999999999995, 2800 446.79999999999995)",I1right1_0,24.92,15.38,0.22,0.44,24.36192
2400.0,I1right1,189.6,"LINESTRING (2610.4 446.79999999999995, 2800 446.79999999999995)",I1right1_1,26.63,14.32,0.23,0.47,24.229439999999997
2400.0,I2H2,279.2,"LINESTRING (2589.6 703.2, 2310.4 703.2)",I2H2_0,296.87,10.03,1.73,3.54,127.82231999999999
2400.0,I2H2,279.2,"LINESTRING (2589.6 703.2, 2310.4 703.2)",I2H2_1,89.17,11.0,0.52,1.06,41.976000000000006
2400.0,I2I1,229.2,"LINESTRING (2596.8 689.6, 2596.8 460.4)",I2I1_0,351.26,8.84,2.49,5.11,162.62064
2400.0,I2I1,229.2,"LINESTRING (2596.8 689.6, 2596.8 460.4)",I2I1_1,66.51,13.11,0.46,0.97,45.78012
2400.0,I2I3,229.2,"LINESTRING (2603.2 710.4, 2603.2 939.6)",I2I3_0,140.58,11.18,1.0,2.04,82.10592
2400.0,I2I3,229.2,"LINESTRING (2603.2 710.4, 2603.2 939.6)",I2I3_1,374.61,8.26,2.62,5.45,162.0612
2400.0,I2right2,189.6,"LINESTRING (2610.4 696.8, 2800 696.8)",I2right2_0,0.0,0.0,0.0,0.0,0.0
2400.0,I2right2,189.6,"LINESTRING (2610.4 696.8, 2800 696.8)",I2right2_1,41.52,13.89,0.36,0.73,36.50292
2400.0,I3H3,279.2,"LINESTRING (2589.6 953.2, 2310.4 953.2)",I3H3_0,313.43,9.11,1.84,3.74,122.65704000000001
2400.0,I3H3,279.2,"LINESTRING (2589.6 953.2, 2310.4 953.2)",I3H3_1,64.16,12.41,0.37,0.77,34.40052
2400.0,I3I2,229.2,"LINESTRING (2596.8 939.6, 2596.8 710.4)",I3I2_0,608.67,7.52,4.35,8.85,239.5872
2400.0,I3I2,229.2,"LINESTRING (2596.8 939.6, 2596.8 710.4)",I3I2_1,288.44,7.28,2.06,4.19,109.81152000000002
2400.0,I3I4,229.2,"LINESTRING (2603.2 960.4, 2603.2 1189.6)",I3I4_0,211.94,6.97,1.51,3.08,77.28336
2400.0,I3I4,229.2,"LINESTRING (2603.2 960.4, 2603.2 1189.6)",I3I4_1,307.57,7.08,2.13,4.47,113.93136
2400.0,I3right3,189.6,"LINESTRING (2610.4 946.8, 2800 946.8)",I3right3_0,4.5,13.1,0.04,0.08,3.7727999999999997
2400.0,I3right3,189.6,"LINESTRING (2610.4 946.8, 2800 946.8)",I3right3_1,26.36,12.25,0.23,0.46,20.286
2400.0,I4H4,279.2,"LINESTRING (2589.6 1203.1999999999998, 2310.4 1203.1999999999998)",I4H4_0,281.83,10.43,1.64,3.36,126.16128
2400.0,I4H4,279.2,"LINESTRING (2589.6 1203.1999999999998, 2310.4 1203.1999999999998)",I4H4_1,95.62,11.18,0.55,1.14,45.88271999999999
2400.0,I4I3,229.2,"LINESTRING (2596.8 1189.6, 2596.8 960.4)",I4I3_0,347.32,10.06,2.47,5.05,182.8908
2400.0,I4I3,229.2,"LINESTRING (2596.8 1189.6, 2596.8 960.4)",I4I3_1,215.27,9.0,1.51,3.13,101.41199999999999
2400.0,I4I5,229.2,"LINESTRING (2603.2 1210.4, 2603.2 1439.6)",I4I5_0,214.09,8.59,1.52,3.11,96.17363999999999
2400.0,I4I5,229.2,"LINESTRING (2603.2 1210.4, 2603.2 1439.6)",I4I5_1,319.33,6.76,2.22,4.64,112.91903999999998
2400.0,I4right4,189.6,"LINESTRING (2610.4 1196.8000000000002, 2800 1196.8000000000002)",I4right4_0,58.04,13.1,0.5,1.02,48.103199999999994
2400.0,I4right4,189.6,"LINESTRING (2610.4 1196.8000000000002, 2800 1196.8000000000002)",I4right4_1,0.0,0.0,0.0,0.0,0.0
2400.0,I5H5,279.2,"LINESTRING (2589.6 1453.1999999999998, 2310.4 1453.1999999999998)",I5H5_0,281.07,9.39,1.64,3.36,113.58144
2400.0,I5H5,279.2,"LINESTRING (2589.6 1453.1999999999998, 2310.4 1453.1999999999998)",I5H5_1,91.88,11.5,0.53,1.1,45.54
2400.0,I5I4,229.2,"LINESTRING (2596.8 1439.6, 2596.8 1210.4)",I5I4_0,595.47,8.22,4.24,8.66,256.26672
2400.0,I5I4,229.2,"LINESTRING (2596.8 1439.6, 2596.8 1210.4)",I5I4_1,278.33,6.87,1.97,4.05,100.1646
2400.0,I5I6,229.2,"LINESTRING (2603.2 1460.4, 2603.2 1689.6)",I5I6_0,243.66,8.29,1.74,3.54,105.64775999999999
2400.0,I5I6,229.2,"LINESTRING (2603.2 1460.4, 2603.2 1689.6)",I5I6_1,288.05,6.9,1.98,4.19,104.07960000000003
2400.0,I5right5,189.6,"LINESTRING (2610.4 1446.8000000000002, 2800 1446.8000000000002)",I5right5_0,1.01,7.42,0.01,0.02,0.53424
2400.0,I5right5,189.6,"LINESTRING (2610.4 1446.8000000000002, 2800 1446.8000000000002)",I5right5_1,29.7,12.71,0.25,0.52,23.793120000000005
2400.0,I6H6,279.2,"LINESTRING (2589.6 1703.1999999999998, 2310.4 1703.1999999999998)",I6H6_0,234.14,11.86,1.37,2.8,119.54879999999999
2400.0,I6H6,279.2,"LINESTRING (2589.6 1703.1999999999998, 2310.4 1703.1999999999998)",I6H6_1,116.5,10.06,0.65,1.39,50.34024
2400.0,I6I5,229.2,"LINESTRING (2596.8 1689.6, 2596.8 1460.4)",I6I5_0,551.09,9.15,3.92,8.01,263.84940000000006
2400.0,I6I5,229.2,"LINESTRING (2596.8 1689.6, 2596.8 1460.4)",I6I5_1,240.51,9.12,1.71,3.5,114.912
2400.0,I6I7,229.2,"LINESTRING (2603.2 1710.4, 2603.2 1939.6)",I6I7_0,225.43,9.77,1.61,3.28,115.36415999999998
2400.0,I6I7,229.2,"LINESTRING (2603.2 1710.4, 2603.2 1939.6)",I6I7_1,370.99,7.58,2.62,5.4,147.35520000000002
2400.0,I6right6,189.6,"LINESTRING (2610.4 1696.8000000000002, 2800 1696.8000000000002)",I6right6_0,13.86,13.67,0.12,0.24,11.810880000000001
2400.0,I6right6,189.6,"LINESTRING (2610.4 1696.8000000000002, 2800 1696.8000000000002)",I6right6_1,9.94,12.11,0.08,0.17,7.41132
2400.0,I7H7,279.2,"LINESTRING (2589.6 1953.1999999999998, 2310.4 1953.1999999999998)",I7H7_0,195.29,10.55,1.14,2.33,88.49340000000001
2400.0,I7H7,279.2,"LINESTRING (2589.6 1953.1999999999998, 2310.4 1953.1999999999998)",I7H7_1,47.11,10.45,0.24,0.56,21.0672
2400.0,I7I6,229.2,"LINESTRING (2596.8 1939.6, 2596.8 1710.4)",I7I6_0,513.17,8.33,3.65,7.46,223.71048
2400.0,I7I6,229.2,"LINESTRING (2596.8 1939.6, 2596.8 1710.4)",I7I6_1,172.57,8.62,1.22,2.51,77.89031999999999
2400.0,I7I8,229.2,"LINESTRING (2603.2 1960.4, 2603.2 2189.6)",I7I8_0,271.65,6.52,1.94,3.95,92.7144
2400.0,I7I8,229.2,"LINESTRING (2603.2 1960.4, 2603.2 2189.6)",I7I8_1,329.3,8.13,2.31,4.79,140.19372
2400.0,I7right7,189.6,"LINESTRING (2610.4 1946.8000000000002, 2800 1946.8000000000002)",I7right7_0,14.16,13.43,0.12,0.25,12.087
2400.0,I7right7,189.6,"LINESTRING (2610.4 1946.8000000000002, 2800 1946.8000000000002)",I7right7_1,0.0,0.0,0.0,0.0,0.0
2400.0,I8H8,279.2,"LINESTRING (2589.6 2203.2, 2310.4 2203.2)",I8H8_0,178.22,11.29,1.04,2.13,86.57172
